WeekNumber,SalesDepotID,SalesChannelID,RouteID,ClientID,ProductID,Demand,NewClientName,NewProductName,pieces,weight,brand,Town,State
8,1111,1,1009,50377,3631,2,Individual,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50442,73,2,Supermarket,pan multigran linaz,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50442,1109,6,Supermarket,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50442,1129,2,Supermarket,tortillin,20.0,510.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50442,1146,8,Supermarket,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50442,2233,6,Supermarket,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50442,3144,2,Supermarket,pan multigran,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50442,3631,2,Supermarket,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50442,46772,10,Supermarket,pan mol,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50466,73,10,Small Franchise,pan multigran linaz,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50466,1109,18,Small Franchise,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50466,1125,20,Small Franchise,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50466,1129,0,Small Franchise,tortillin,20.0,510.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50466,1146,35,Small Franchise,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50466,1150,27,Small Franchise,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50466,1160,37,Small Franchise,bimboll,8.0,450.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50466,2233,68,Small Franchise,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50466,2665,0,Small Franchise,tost ondul tub,30.0,360.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50466,3144,4,Small Franchise,pan multigran,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50466,3631,20,Small Franchise,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50466,4767,2,Small Franchise,tost dobl fibr,6.0,250.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50466,31184,5,Small Franchise,tost clasic,6.0,216.0,san,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50466,31392,2,Small Franchise,pan dobl fibr,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50466,31690,0,Small Franchise,tost integral,6.0,250.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50466,32802,10,Small Franchise,tortill maiz,6.0,800.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50466,35727,11,Small Franchise,tortillin,6.0,328.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50466,46772,66,Small Franchise,pan mol,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50494,1109,5,Small Franchise,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50494,1125,11,Small Franchise,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50494,1146,8,Small Franchise,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50494,1150,10,Small Franchise,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50494,1160,3,Small Franchise,bimboll,8.0,450.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50494,1182,5,Small Franchise,tost,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50494,2665,6,Small Franchise,tost ondul tub,30.0,360.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50494,3631,8,Small Franchise,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50494,31184,5,Small Franchise,tost clasic,6.0,216.0,san,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50648,73,1,Small Franchise,pan multigran linaz,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50648,1109,12,Small Franchise,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50648,1125,23,Small Franchise,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50648,1146,6,Small Franchise,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50648,1150,6,Small Franchise,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50648,1160,2,Small Franchise,bimboll,8.0,450.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50648,1182,13,Small Franchise,tost,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50648,2233,7,Small Franchise,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50648,2665,4,Small Franchise,tost ondul tub,30.0,360.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50648,4767,1,Small Franchise,tost dobl fibr,6.0,250.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50661,73,4,Individual,pan multigran linaz,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50661,1109,18,Individual,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50661,1125,10,Individual,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50661,1129,6,Individual,tortillin,20.0,510.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50661,1146,12,Individual,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50661,1150,5,Individual,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50661,1160,9,Individual,bimboll,8.0,450.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50661,1182,6,Individual,tost,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50661,2233,29,Individual,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50661,3144,4,Individual,pan multigran,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50661,3631,10,Individual,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50661,4767,4,Individual,tost dobl fibr,6.0,250.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50661,4910,3,Individual,empaniz crujient,6.0,175.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50661,31392,1,Individual,pan dobl fibr,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50661,46772,20,Individual,pan mol,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50661,48077,2,Individual,totop chilaquil,6.0,280.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50686,73,2,Small Franchise,pan multigran linaz,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50686,1109,4,Small Franchise,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50686,1125,11,Small Franchise,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50686,1129,7,Small Franchise,tortillin,20.0,510.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50686,1146,6,Small Franchise,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50686,1150,2,Small Franchise,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50686,2233,8,Small Franchise,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50686,3631,6,Small Franchise,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50715,1109,6,Small Franchise,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50715,1125,12,Small Franchise,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50715,1129,6,Small Franchise,tortillin,20.0,510.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50715,1146,8,Small Franchise,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50715,1160,5,Small Franchise,bimboll,8.0,450.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50715,2233,10,Small Franchise,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50715,3631,4,Small Franchise,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50715,31184,5,Small Franchise,tost clasic,6.0,216.0,san,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50715,48077,10,Small Franchise,totop chilaquil,6.0,280.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50899,73,4,Small Franchise,pan multigran linaz,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50899,1109,18,Small Franchise,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50899,1125,25,Small Franchise,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50899,1129,0,Small Franchise,tortillin,20.0,510.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50899,1146,26,Small Franchise,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50899,1150,29,Small Franchise,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50899,1160,2,Small Franchise,bimboll,8.0,450.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50899,1182,6,Small Franchise,tost,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50899,2233,7,Small Franchise,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50899,3631,6,Small Franchise,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50899,4910,3,Small Franchise,empaniz crujient,6.0,175.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50899,31392,2,Small Franchise,pan dobl fibr,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50899,32322,0,Small Franchise,tortill hna rb,10.0,260.0,dh,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50899,32802,2,Small Franchise,tortill maiz,6.0,800.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50899,46772,26,Small Franchise,pan mol,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50899,48077,4,Small Franchise,totop chilaquil,6.0,280.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50926,73,5,Individual,pan multigran linaz,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50926,1109,8,Individual,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50926,1125,12,Individual,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50926,1129,4,Individual,tortillin,20.0,510.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50926,1146,10,Individual,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50926,1150,7,Individual,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50926,1160,2,Individual,bimboll,8.0,450.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50926,1182,13,Individual,tost,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50926,2233,14,Individual,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50926,3144,5,Individual,pan multigran,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50926,3631,5,Individual,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,50926,46772,10,Individual,pan mol,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51025,1109,6,Individual,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51025,1146,4,Individual,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51025,1160,3,Individual,bimboll,8.0,450.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51025,3144,2,Individual,pan multigran,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51025,3631,3,Individual,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51025,4910,6,Individual,empaniz crujient,6.0,175.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51389,1160,1,Eatery,bimboll,8.0,450.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51389,2233,2,Eatery,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51389,3631,1,Eatery,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51402,693,6,Small Franchise,tost plan,15.0,175.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51402,1109,15,Small Franchise,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51402,1125,8,Small Franchise,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51402,1129,8,Small Franchise,tortillin,20.0,510.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51402,1146,6,Small Franchise,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51402,1150,9,Small Franchise,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51402,1160,6,Small Franchise,bimboll,8.0,450.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51402,1182,5,Small Franchise,tost,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51402,2233,17,Small Franchise,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51402,2665,7,Small Franchise,tost ondul tub,30.0,360.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51402,3144,5,Small Franchise,pan multigran,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51402,3631,5,Small Franchise,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51402,4767,3,Small Franchise,tost dobl fibr,6.0,250.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51402,31690,1,Small Franchise,tost integral,6.0,250.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,51402,46772,12,Small Franchise,pan mol,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55737,73,12,Small Franchise,pan multigran linaz,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55737,693,8,Small Franchise,tost plan,15.0,175.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55737,1109,20,Small Franchise,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55737,1125,54,Small Franchise,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55737,1129,12,Small Franchise,tortillin,20.0,510.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55737,1146,33,Small Franchise,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55737,1150,28,Small Franchise,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55737,1160,13,Small Franchise,bimboll,8.0,450.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55737,2233,44,Small Franchise,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55737,3631,13,Small Franchise,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55737,4767,6,Small Franchise,tost dobl fibr,6.0,250.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55737,31392,7,Small Franchise,pan dobl fibr,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55737,36318,6,Small Franchise,pan deli aven,4.0,293.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55737,46772,48,Small Franchise,pan mol,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55737,48077,10,Small Franchise,totop chilaquil,6.0,280.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55847,2233,5,Individual,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55847,46772,1,Individual,pan mol,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55855,73,5,Small Franchise,pan multigran linaz,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55855,693,16,Small Franchise,tost plan,15.0,175.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55855,1109,13,Small Franchise,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55855,1129,30,Small Franchise,tortillin,20.0,510.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55855,1146,32,Small Franchise,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55855,1150,38,Small Franchise,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55855,1160,30,Small Franchise,bimboll,8.0,450.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55855,2233,24,Small Franchise,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55855,3144,2,Small Franchise,pan multigran,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55855,3631,19,Small Franchise,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55855,4910,10,Small Franchise,empaniz crujient,6.0,175.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55855,46772,84,Small Franchise,pan mol,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55855,48077,20,Small Franchise,totop chilaquil,6.0,280.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55926,1109,5,Individual,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55926,1125,1,Individual,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55926,1146,3,Individual,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55926,1150,4,Individual,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55926,1160,2,Individual,bimboll,8.0,450.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55926,2233,2,Individual,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,55926,3631,5,Individual,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,56078,73,2,Individual,pan multigran linaz,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,56078,1146,4,Individual,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,56078,1150,9,Individual,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,56078,1160,6,Individual,bimboll,8.0,450.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,56078,2233,11,Individual,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,56078,2665,6,Individual,tost ondul tub,30.0,360.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,56078,3144,3,Individual,pan multigran,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,56078,3631,2,Individual,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,56078,35727,5,Individual,tortillin,6.0,328.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,56078,48077,2,Individual,totop chilaquil,6.0,280.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,57013,1146,2,Small Franchise,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,57013,2233,1,Small Franchise,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,63714,1109,1,Individual,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,63714,1125,5,Individual,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,63714,1146,1,Individual,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,63714,1150,3,Individual,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,63714,1160,1,Individual,bimboll,8.0,450.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,63714,2233,4,Individual,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,709946,693,5,Individual,tost plan,15.0,175.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,709946,1109,5,Individual,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,709946,1125,12,Individual,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,709946,1146,2,Individual,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,709946,1150,4,Individual,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,709946,2233,5,Individual,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,709946,3631,4,Individual,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,709946,31690,3,Individual,tost integral,6.0,250.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,709946,48077,3,Individual,totop chilaquil,6.0,280.0,mr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,801759,73,1,Small Franchise,pan multigran linaz,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,801759,1109,3,Small Franchise,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,801759,1125,15,Small Franchise,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,801759,1129,6,Small Franchise,tortillin,20.0,510.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,801759,1146,3,Small Franchise,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,801759,1150,5,Small Franchise,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,801759,1160,3,Small Franchise,bimboll,8.0,450.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,801759,1182,2,Small Franchise,tost,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,801759,2233,10,Small Franchise,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,801759,3631,1,Small Franchise,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,827203,1150,2,Individual,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,827203,1160,1,Individual,bimboll,8.0,450.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,875239,1109,4,Individual,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,875239,2233,4,Individual,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,883143,73,6,Individual,pan multigran linaz,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,883143,1109,22,Individual,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,883143,1125,24,Individual,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,883143,1129,13,Individual,tortillin,20.0,510.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,883143,1146,37,Individual,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,883143,1150,12,Individual,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,883143,1160,13,Individual,bimboll,8.0,450.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,883143,1182,20,Individual,tost,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,883143,2233,34,Individual,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,883143,3144,5,Individual,pan multigran,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,883143,3631,11,Individual,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,883143,31392,6,Individual,pan dobl fibr,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,883143,32322,20,Individual,tortill hna rb,10.0,260.0,dh,2002 ag azcapotzalco,méxico df
8,1111,1,1009,883143,46772,8,Individual,pan mol,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,978484,1109,3,Individual,pan blanc chic,6.0,360.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,978484,1129,3,Individual,tortillin,20.0,510.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,978484,1146,3,Individual,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,978484,1150,2,Individual,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,978484,1182,6,Individual,tost,6.0,210.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,978484,2233,13,Individual,pan blanc,6.0,640.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,978484,3631,1,Individual,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,997896,1125,2,Small Franchise,tortillin,10.0,255.0,tr,2002 ag azcapotzalco,méxico df
8,1111,1,1009,997896,1146,1,Small Franchise,pan integral,6.0,675.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,997896,1150,2,Small Franchise,medi noch,8.0,340.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,997896,1160,1,Small Franchise,bimboll,8.0,450.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,997896,3631,3,Small Franchise,pan integral,6.0,370.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,1163246,73,2,Small Franchise,pan multigran linaz,6.0,540.0,bim,2002 ag azcapotzalco,méxico df
8,1111,1,1009,1163246,693,1,Small Franchise,tost plan,15.0,175.0,mr,2002 ag azcapotzalco,méxico df
